"age","workclass","education","education.num","marital.status","occupation","relationship","race","sex","hours.per.week","profit","married","milk","bread","butter","honey","jam","peanut","Badam","Cashew","pista","Tea","Coffee","Biscuits","Nuts"
19,5,16,10,5,9,4,5,1,20,0,0,T,T,T,T,F,T,T,F,T,T,T,T,F
42,8,2,7,3,6,1,5,2,40,0,1,F,F,F,T,F,T,T,T,T,T,T,F,T
24,5,10,13,5,13,4,5,1,15,0,0,F,F,F,T,F,T,T,T,T,T,F,T,T
23,5,12,9,5,5,2,3,2,45,0,0,F,F,F,F,T,T,T,T,F,F,F,F,F
51,3,15,15,5,11,2,5,2,40,3325,0,F,F,F,T,T,T,F,T,F,T,T,T,F
31,5,10,13,5,14,2,5,2,60,3325,0,F,F,F,F,T,F,T,T,F,T,T,F,F
44,5,15,15,3,11,1,5,2,29,0,1,T,T,T,F,T,T,T,T,T,F,F,F,F
38,5,13,14,5,5,2,5,1,50,10520,0,F,F,F,T,T,T,F,T,F,T,T,F,T
44,3,8,12,1,12,2,5,1,56,0,0,T,T,T,F,F,F,F,T,F,T,F,T,F
44,7,5,3,3,6,1,5,2,40,0,1,T,T,T,F,F,T,F,F,T,F,T,T,F
38,5,12,9,3,4,1,5,2,44,0,1,F,F,F,F,T,T,F,T,T,F,F,F,T
36,5,7,5,1,2,5,5,1,40,0,0,T,T,T,T,T,F,F,F,T,T,F,T,F
29,5,4,2,5,9,2,5,2,20,0,0,T,T,T,T,F,F,T,F,F,T,F,T,T
46,5,8,12,1,13,2,5,1,25,0,0,F,F,F,T,F,F,F,F,F,T,T,F,F
47,5,12,9,3,2,1,5,2,40,0,1,T,T,T,T,F,T,F,T,T,F,F,T,F
30,5,12,9,3,15,1,5,2,40,99999,1,F,F,F,F,F,T,F,T,F,T,F,T,T
37,3,12,9,3,12,1,5,2,35,7688,1,F,F,F,T,F,F,T,F,F,T,T,F,T
27,5,10,13,5,5,2,5,2,45,0,0,F,F,F,T,T,F,T,F,F,T,F,T,F
43,5,12,9,1,8,5,5,1,50,0,0,T,T,T,T,F,T,T,F,F,F,T,F,F
44,7,15,15,3,11,1,5,2,40,0,1,F,F,F,T,T,T,F,T,F,F,T,F,F
31,5,16,10,5,5,5,5,2,60,0,0,F,F,F,F,F,F,F,F,T,T,T,T,T
34,5,10,13,3,5,1,5,2,45,-1977,1,F,F,F,F,T,F,F,F,F,F,T,F,T
39,5,10,13,5,13,4,5,2,40,-1092,0,F,F,F,F,F,F,T,F,F,F,T,F,T
36,5,16,10,1,4,5,5,1,40,0,0,F,F,F,T,F,T,T,F,F,T,T,F,F
57,5,10,13,3,11,1,5,2,40,3103,1,T,T,T,F,T,F,F,F,T,F,T,T,T
78,5,6,4,5,8,2,5,1,35,0,0,F,F,F,F,T,F,T,T,T,F,F,F,T
24,5,16,10,3,4,1,5,2,40,0,1,F,F,F,T,T,T,T,T,F,F,F,F,F
39,5,16,10,5,2,2,5,1,40,0,0,T,T,T,T,F,T,T,F,T,T,F,F,T
21,5,8,12,5,13,4,5,2,40,0,0,T,T,T,T,T,T,T,F,F,T,F,F,F
34,5,12,9,6,2,2,5,2,40,0,0,T,T,T,F,T,T,F,F,T,F,T,F,F
22,5,16,10,5,13,5,5,1,32,0,0,T,T,T,F,T,F,T,F,F,T,T,T,F
36,5,16,10,1,2,5,5,1,40,0,0,F,F,F,T,F,T,T,T,T,T,F,F,F
61,5,16,10,3,13,1,5,2,40,0,1,T,T,T,T,F,T,T,T,F,T,T,T,F
67,1,7,5,3,1,1,5,2,15,0,1,F,F,F,F,T,T,T,F,F,T,F,F,T
42,5,16,10,6,9,5,3,1,21,0,0,F,F,F,T,T,F,T,F,T,T,T,F,T
49,2,9,11,3,4,1,2,2,40,0,1,T,T,T,T,F,T,F,F,F,F,F,T,F
58,5,9,11,3,4,1,5,2,40,0,1,F,F,F,F,T,T,F,F,F,T,F,F,T
37,3,16,10,3,12,1,5,2,60,0,1,F,F,F,T,T,T,F,T,T,F,T,T,F
39,5,12,9,5,14,2,5,2,44,4650,0,T,T,T,T,T,T,F,T,F,T,F,F,T
25,5,16,10,6,2,3,3,1,40,0,0,T,T,T,F,F,T,F,T,T,T,F,T,F
45,6,5,3,3,4,1,5,2,40,0,1,F,F,F,T,F,T,F,F,T,T,T,T,F
30,5,10,13,3,2,1,5,2,40,0,1,T,T,T,F,T,F,T,T,F,T,F,T,T
49,1,16,10,5,1,2,5,2,35,0,0,T,T,T,T,T,F,F,F,T,T,F,T,F
36,7,12,9,3,4,1,5,2,40,2885,1,F,F,F,T,T,F,T,T,F,T,F,F,F
23,5,12,9,5,4,2,5,2,65,0,0,T,T,T,F,T,F,T,F,F,F,F,T,F
51,5,16,10,3,2,6,3,1,35,0,1,F,F,F,F,T,F,F,T,T,T,F,F,F
55,5,12,9,3,15,1,5,2,60,0,1,T,T,T,F,F,F,F,F,F,T,T,F,F
35,5,10,13,5,13,2,5,2,50,0,0,T,T,T,T,F,F,F,T,T,F,T,F,F
45,8,13,14,3,2,1,5,2,40,0,1,T,T,T,F,F,T,F,T,F,F,T,F,T
36,5,10,13,3,11,1,5,2,48,0,1,T,T,T,T,F,F,T,F,F,F,F,T,T
32,3,12,9,3,4,1,5,2,40,0,1,T,T,T,T,T,T,T,T,F,F,F,F,T
39,5,12,9,3,5,1,5,2,55,0,1,T,T,T,T,F,F,T,T,F,T,T,F,F
47,6,16,10,3,4,1,5,2,40,0,1,F,F,F,T,F,F,F,F,F,F,T,F,T
49,5,16,10,3,5,1,5,2,45,0,1,F,F,F,F,T,F,F,T,F,T,F,T,F
52,5,16,10,3,5,1,5,2,55,7688,1,T,T,T,T,T,T,F,T,T,F,F,T,T
44,5,16,10,6,8,2,3,2,40,0,0,F,F,F,F,T,F,T,F,F,F,T,F,F
36,5,16,10,3,5,1,5,2,50,0,1,T,T,T,F,F,F,F,F,F,F,T,T,F
40,5,16,10,1,4,5,3,1,30,0,0,T,T,T,T,F,T,F,T,F,F,T,T,F
17,5,1,6,5,9,4,5,1,6,0,0,T,T,T,F,T,F,F,T,F,F,T,F,F
18,5,12,9,5,13,4,5,1,38,0,0,F,F,F,T,T,F,F,F,T,F,T,F,F
30,6,16,10,3,5,6,5,1,25,0,1,F,F,F,F,F,F,T,F,T,F,F,T,T
66,5,12,9,7,10,2,5,1,50,0,0,T,T,T,T,F,T,T,T,T,F,T,T,T
59,5,10,13,5,4,2,5,2,50,0,0,T,T,T,T,F,T,F,F,T,T,F,T,T
30,3,12,9,3,2,1,3,2,40,0,1,F,F,F,F,T,F,F,T,T,F,T,T,T
50,5,12,9,3,6,1,5,2,50,0,1,T,T,T,T,T,T,F,F,T,F,T,F,F
24,5,12,9,5,9,4,5,1,25,0,0,T,T,T,F,T,F,F,T,T,F,T,F,T
28,5,15,15,3,11,1,2,2,99,0,1,F,F,F,T,F,T,F,F,T,T,T,F,T
44,3,13,14,3,11,6,5,1,40,0,1,T,T,T,T,F,T,F,F,F,T,T,T,T
25,5,9,11,5,11,2,5,2,40,0,0,T,T,T,F,F,F,T,T,F,T,T,T,T
45,5,13,14,3,5,1,5,2,50,0,1,T,T,T,T,F,T,T,F,T,T,T,F,T
20,5,12,9,5,15,2,5,2,40,0,0,T,T,T,T,T,T,F,T,F,F,T,T,T
67,5,9,11,1,11,5,5,1,40,0,0,F,F,F,F,F,T,T,T,T,F,F,F,F
40,7,15,15,3,11,1,5,2,45,0,1,F,F,F,F,T,T,F,T,T,T,F,F,F
52,2,12,9,3,2,1,5,2,40,0,1,F,F,F,F,T,F,T,T,F,T,F,F,F
34,5,11,16,5,11,2,5,2,50,0,0,T,T,T,T,F,T,F,F,T,F,F,T,F
37,3,8,12,3,11,1,5,2,45,0,1,T,T,T,F,F,F,T,F,F,T,T,T,F
17,6,1,6,5,9,4,5,2,4,0,0,T,T,T,T,T,F,F,T,T,T,T,T,T
25,5,9,11,3,13,6,5,1,42,0,1,F,F,F,F,T,T,T,F,T,F,F,T,T
35,3,10,13,1,11,2,5,2,40,0,0,F,F,F,F,F,F,F,T,F,T,F,T,F
63,5,13,14,1,5,2,5,1,40,0,0,T,T,T,T,F,T,F,F,T,F,F,F,F
38,3,16,10,5,2,4,1,1,40,0,0,F,F,F,F,F,F,F,T,T,T,F,F,T
33,5,10,13,3,2,1,5,2,60,0,1,F,F,F,T,T,T,T,T,F,T,F,T,T
51,3,13,14,3,11,6,5,1,40,0,1,T,T,T,F,F,F,F,T,T,T,T,T,T
64,8,11,16,3,11,1,5,2,50,0,1,F,F,F,F,F,F,F,T,F,T,T,F,F
50,6,16,10,1,12,2,5,2,40,0,0,T,T,T,F,F,F,T,T,F,T,T,F,T
18,5,1,6,5,15,2,5,2,56,0,0,F,F,F,T,F,T,T,T,T,F,T,T,T
67,5,13,14,5,11,2,5,2,99,0,0,T,T,T,T,T,F,F,T,F,T,F,T,T
46,5,12,9,3,4,1,5,2,40,0,1,T,T,T,F,F,F,F,T,T,T,T,T,T
60,7,10,13,3,6,1,5,2,50,0,1,T,T,T,T,T,F,T,F,T,T,T,F,F
29,5,12,9,5,8,2,5,1,40,0,0,F,F,F,F,T,T,T,F,F,T,T,T,F
30,5,16,10,5,9,4,3,1,40,0,0,T,T,T,T,F,F,T,F,T,F,T,F,F
56,8,11,16,3,11,2,2,2,40,2885,0,T,T,T,T,T,F,T,F,T,F,F,F,T
29,5,12,9,3,7,6,5,1,40,0,1,T,T,T,F,T,F,F,F,F,T,T,F,T
37,5,10,13,5,2,5,3,1,27,0,0,T,T,T,F,F,T,T,F,T,F,F,T,F
55,5,4,2,1,10,5,5,1,30,0,0,F,F,F,T,F,T,T,T,F,F,F,T,F
24,5,12,9,5,2,2,5,1,30,0,0,T,T,T,T,F,T,F,F,T,F,F,F,T
21,5,12,9,5,4,2,5,2,35,0,0,F,F,F,T,F,T,T,T,T,F,T,T,F
46,6,10,13,3,13,1,5,2,70,0,1,T,T,T,T,F,T,T,T,F,F,T,F,T
25,5,3,8,3,8,3,4,2,40,0,0,T,T,T,F,F,F,T,F,F,T,F,T,T
40,5,12,9,5,4,4,5,2,28,0,0,F,F,F,F,F,T,T,T,F,T,T,F,T
23,5,16,10,6,13,4,5,1,40,0,0,T,T,T,T,T,F,F,T,T,T,F,T,F
43,7,16,10,5,15,2,3,2,30,0,0,F,F,F,T,T,F,T,T,F,T,T,T,F
29,7,16,10,3,4,1,1,2,60,-1485,1,T,T,T,F,T,T,T,F,F,T,T,T,F
59,5,1,6,7,9,3,2,1,40,0,0,F,F,F,F,T,F,F,T,F,F,F,T,T
18,5,16,10,5,9,4,3,2,35,0,0,T,T,T,F,F,F,T,T,T,F,F,F,F
28,5,12,9,5,5,4,5,2,32,0,0,F,F,F,F,T,T,T,T,F,F,F,T,F
17,5,2,7,5,2,4,5,1,15,0,0,T,T,T,T,F,T,T,F,F,T,F,F,F
53,5,12,9,3,8,1,5,2,40,0,1,T,T,T,T,T,T,F,F,F,T,T,F,F
22,5,5,3,5,10,3,5,1,40,0,0,F,F,F,T,T,T,F,T,T,T,T,T,T
63,5,12,9,4,4,2,5,2,40,0,0,F,F,F,F,F,F,F,T,F,T,T,T,F
32,5,13,14,3,13,6,5,1,45,0,1,F,F,F,T,F,F,T,F,F,T,T,F,T
40,3,12,9,5,2,5,3,1,35,0,0,F,F,F,T,F,T,T,T,T,T,F,T,F
61,7,15,15,3,11,1,5,2,50,0,1,F,F,F,F,T,F,T,T,T,F,T,F,T
35,5,12,9,5,4,2,5,2,40,-1408,0,F,F,F,F,T,T,T,F,F,T,F,T,T
43,7,10,13,3,5,1,2,2,50,0,1,T,T,T,F,T,T,T,F,F,F,F,T,T
20,1,16,10,5,1,4,2,1,40,-1602,0,F,F,F,F,F,F,T,T,F,F,F,T,F
48,7,16,10,1,4,2,5,2,40,0,0,T,T,T,T,F,T,F,F,T,F,F,F,F
56,8,10,13,7,11,2,5,1,40,0,0,T,T,T,F,F,T,T,T,F,T,F,F,F
51,2,12,9,3,2,1,5,2,40,0,1,F,F,F,F,F,F,F,F,F,T,F,T,F
34,5,16,10,5,4,2,5,2,40,0,0,F,F,F,F,F,F,F,F,F,T,F,F,T
44,5,16,10,3,13,1,2,2,40,-1902,1,F,F,F,F,F,T,F,F,T,T,F,T,F
61,5,13,14,3,11,1,5,2,40,0,1,F,F,F,F,F,F,F,F,F,F,F,T,F
37,5,16,10,3,13,1,5,2,44,0,1,T,T,T,T,F,F,F,F,T,T,T,F,F
36,5,10,13,3,5,1,5,2,40,-1977,1,T,T,T,T,T,T,F,T,T,T,T,F,F
34,5,16,10,6,8,2,4,2,40,0,0,T,T,T,T,T,F,T,F,F,F,F,T,T
23,5,16,10,5,13,4,5,1,25,0,0,T,T,T,T,F,F,F,T,T,F,T,T,T
63,2,13,14,1,11,2,5,2,40,0,0,T,T,T,T,F,T,T,T,F,F,F,T,F
63,1,12,9,7,1,2,3,1,11,0,0,F,F,F,F,T,F,F,T,T,F,F,T,T
47,3,13,14,3,5,1,5,2,41,-1977,1,T,T,T,F,F,F,T,T,T,T,F,T,T
55,6,12,9,1,13,5,5,1,50,0,0,T,T,T,F,T,T,F,F,T,F,T,F,T
31,3,10,13,5,12,4,3,2,48,0,0,T,T,T,T,T,F,F,T,T,T,F,T,T
27,5,16,10,1,9,2,5,2,40,0,0,F,F,F,F,T,T,T,F,F,T,F,F,F
58,5,10,13,1,2,2,5,1,40,14084,0,T,T,T,T,T,T,F,F,F,F,T,F,F
28,3,16,10,3,12,1,5,2,48,0,1,F,F,F,F,T,T,F,F,F,F,F,F,F
52,5,6,4,1,8,2,5,1,64,0,0,F,F,F,T,T,T,F,T,F,T,F,T,F
31,2,12,9,3,2,1,3,2,50,0,1,F,F,F,T,T,T,T,T,T,F,F,T,T
53,5,16,10,1,2,5,5,1,38,0,0,T,T,T,F,T,F,T,T,T,F,F,F,T
43,5,16,10,1,14,2,5,1,50,0,0,F,F,F,F,F,F,T,T,T,F,T,F,F
43,3,12,9,4,6,5,3,2,40,0,0,F,F,F,F,T,F,F,F,T,T,T,T,F
50,6,13,14,1,5,2,5,2,80,0,0,T,T,T,T,F,F,F,F,T,F,T,T,F
68,1,12,9,3,1,1,5,2,35,0,1,T,T,T,F,T,F,F,F,T,F,F,F,T
37,5,2,7,3,9,1,5,2,40,0,1,T,T,T,F,T,T,T,T,T,T,T,T,F
26,5,12,9,1,8,2,5,2,40,0,0,T,T,T,F,T,F,T,F,F,F,T,F,T
22,5,2,7,5,13,2,5,1,40,0,0,F,F,F,F,T,F,T,F,T,T,F,T,T
22,5,16,10,3,13,1,5,2,55,0,1,T,T,T,T,F,T,F,T,F,T,T,F,T
59,5,16,10,3,4,1,5,2,50,15024,1,T,T,T,F,T,T,T,F,T,F,T,T,F
30,5,16,10,3,8,1,5,2,40,0,1,F,F,F,F,T,F,T,T,F,F,T,T,T
24,5,12,9,6,9,2,5,1,55,0,0,F,F,F,F,F,T,T,T,F,F,T,F,F
30,5,12,9,3,4,1,5,2,40,0,1,T,T,T,F,F,T,T,F,T,T,F,F,T
50,3,10,13,1,12,2,5,2,40,0,0,T,T,T,T,F,F,T,F,F,F,F,F,T
38,5,3,8,3,9,1,5,2,40,3942,1,F,F,F,F,T,F,F,F,T,T,F,T,T
29,5,12,9,3,2,1,5,2,40,0,1,T,T,T,F,T,T,F,T,T,F,F,T,T
76,5,12,9,3,13,1,5,2,24,1424,1,F,F,F,T,T,T,F,T,F,F,F,T,T
21,5,9,11,5,4,5,5,2,40,0,0,F,F,F,F,T,T,T,F,F,F,F,F,F
65,5,16,10,7,9,5,5,1,24,0,0,F,F,F,T,F,F,F,T,F,T,F,T,F
43,5,12,9,3,5,1,5,2,45,0,1,F,F,F,T,F,F,T,T,F,F,T,T,T
29,5,10,13,3,11,6,5,1,24,0,1,T,T,T,F,T,T,T,T,T,F,F,T,T
32,5,10,13,5,13,2,5,2,45,0,0,F,F,F,F,T,F,F,F,F,F,F,F,T
37,5,8,12,3,5,1,5,2,65,0,1,F,F,F,T,F,T,F,F,T,F,T,F,F
64,5,12,9,3,5,1,5,2,16,0,1,F,F,F,T,T,F,F,T,T,F,F,F,F
49,5,16,10,3,4,1,5,2,40,0,1,F,F,F,F,F,F,F,F,F,T,F,T,T
44,5,10,13,3,5,1,5,2,40,0,1,F,F,F,F,F,T,F,T,F,F,T,F,T
68,1,12,9,3,1,1,5,2,15,1409,1,F,F,F,T,T,F,T,T,F,F,T,T,T
34,5,10,13,3,5,1,5,2,40,7688,1,F,F,F,F,F,T,F,F,T,F,F,T,T
35,5,16,10,3,5,1,5,2,36,0,1,T,T,T,F,F,F,T,T,T,T,T,F,F
53,5,16,10,1,2,2,5,1,43,0,0,T,T,T,T,T,F,F,T,T,T,T,T,F
24,5,9,11,5,13,5,2,2,50,0,0,T,T,T,F,T,F,F,F,T,T,F,T,T
31,5,16,10,1,2,5,5,1,40,0,0,F,F,F,F,T,F,F,F,T,T,T,F,F
25,5,16,10,3,15,1,5,2,38,0,1,F,F,F,T,F,T,F,T,F,F,T,F,F
36,5,12,9,3,8,1,5,2,45,0,1,T,T,T,F,F,F,T,T,T,T,T,F,F
29,5,16,10,5,13,2,5,2,60,0,0,T,T,T,F,F,T,F,F,F,T,F,F,F
37,5,12,9,3,15,1,5,2,50,0,1,T,T,T,T,T,F,T,T,T,T,T,T,T
42,7,11,16,5,11,2,5,1,45,0,0,F,F,F,T,F,F,T,F,F,F,F,F,F
30,5,12,9,1,4,2,5,1,40,0,0,T,T,T,T,T,F,T,T,T,T,F,T,F
32,6,16,10,5,5,2,5,2,70,0,0,F,F,F,T,T,F,T,T,F,T,T,T,F
47,7,10,13,5,5,2,3,2,45,10520,0,F,F,F,T,F,T,T,F,F,F,T,F,T
44,5,12,9,1,4,2,5,2,40,0,0,T,T,T,T,F,F,T,T,T,T,T,T,F
19,5,12,9,5,13,4,5,2,40,0,0,T,T,T,F,F,T,T,F,T,T,T,T,F
22,5,12,9,3,5,1,5,2,48,0,1,T,T,T,T,T,F,F,F,T,T,F,T,F
51,5,7,5,3,4,1,5,2,50,0,1,T,T,T,F,F,F,F,T,T,T,T,F,T
69,5,12,9,3,4,1,5,2,16,0,1,F,F,F,T,T,F,F,T,F,T,T,T,F
73,1,2,7,3,1,1,5,2,8,0,1,F,F,F,T,T,T,T,F,T,T,F,F,F
18,1,2,7,5,1,3,5,1,20,0,0,F,F,F,T,T,T,F,T,T,T,T,T,T
33,7,12,9,5,11,2,5,2,40,0,0,F,F,F,T,F,F,F,F,F,F,F,F,T
22,3,16,10,5,2,2,5,1,55,0,0,T,T,T,T,T,T,F,F,F,T,F,T,T
33,5,10,13,5,14,2,5,1,45,0,0,T,T,T,F,T,F,T,T,T,T,T,F,T
20,2,16,10,5,2,3,5,1,40,0,0,T,T,T,T,F,T,T,T,F,F,T,F,T
28,7,16,10,3,4,1,5,2,40,0,1,F,F,F,T,T,F,T,T,F,T,F,F,T
25,5,12,9,5,7,2,5,1,40,0,0,F,F,F,F,T,T,T,F,T,T,T,T,T
27,5,12,9,5,9,2,5,2,48,0,0,F,F,F,F,T,T,T,T,F,T,T,T,F
22,5,12,9,5,15,4,5,2,40,0,0,F,F,F,T,F,T,T,T,F,F,F,F,T
67,7,12,9,3,6,1,5,2,35,0,1,F,F,F,T,F,T,F,T,T,T,T,F,F
31,6,12,9,3,5,1,5,2,40,0,1,F,F,F,T,F,F,T,T,T,T,T,T,F
36,1,16,10,5,1,5,5,1,25,0,0,F,F,F,F,T,F,T,T,F,T,F,F,F
43,2,15,15,3,11,1,2,2,50,0,1,T,T,T,T,F,T,T,F,T,T,F,F,T
33,5,10,13,5,11,2,5,1,40,0,0,T,T,T,F,F,T,F,F,T,F,F,F,F
37,7,12,9,3,11,6,5,1,35,0,1,F,F,F,F,F,T,F,F,F,F,T,F,F
27,5,12,9,3,15,1,3,2,60,0,1,F,F,F,T,T,T,T,F,T,F,T,T,T
36,5,16,10,5,15,2,5,2,40,0,0,T,T,T,T,T,T,T,F,F,T,T,F,T
33,5,8,12,1,13,2,5,1,45,0,0,T,T,T,T,T,T,F,T,T,F,T,F,T
63,5,10,13,3,13,1,5,2,40,15024,1,F,F,F,F,F,F,F,T,T,T,T,F,T
48,5,10,13,1,9,5,5,1,56,0,0,F,F,F,F,F,F,F,F,T,F,F,F,T
25,5,12,9,5,7,3,5,2,45,0,0,T,T,T,F,T,F,F,T,F,T,T,F,F
41,7,12,9,3,9,1,5,2,10,0,1,F,F,F,F,T,T,F,F,T,F,F,F,T
26,5,12,9,5,9,2,5,2,40,0,0,T,T,T,F,F,F,F,F,T,T,T,T,F
23,5,16,10,5,2,4,3,1,40,0,0,F,F,F,T,F,F,F,F,T,F,T,F,F
33,8,12,9,5,9,5,3,1,40,1831,0,T,T,T,T,F,F,F,F,T,F,F,F,F
30,8,13,14,3,11,1,2,2,17,0,1,F,F,F,F,T,T,T,T,T,T,F,F,T
67,7,12,9,7,9,2,5,1,20,0,0,F,F,F,F,F,T,F,T,F,T,T,F,T
32,5,12,9,3,13,1,5,2,55,0,1,T,T,T,F,F,F,F,T,F,F,T,F,F
48,7,12,9,1,4,2,5,2,60,0,0,T,T,T,F,T,F,F,T,F,T,T,F,F
51,5,12,9,7,9,2,5,1,24,0,0,T,T,T,T,T,F,T,F,T,F,T,T,F
39,5,13,14,5,13,2,2,2,40,0,0,F,F,F,F,T,F,T,F,T,T,F,T,F
40,6,10,13,3,11,1,5,2,60,0,1,T,T,T,F,F,T,F,T,T,T,T,F,F
40,5,12,9,3,15,1,3,2,40,0,1,T,T,T,T,F,T,F,T,F,F,F,F,T
19,5,12,9,5,8,3,5,2,40,0,0,T,T,T,T,T,T,T,T,T,F,F,T,F
28,5,12,9,1,7,5,5,1,36,0,0,F,F,F,F,T,F,F,T,F,F,T,T,F
47,5,10,13,3,11,1,5,2,60,0,1,T,T,T,F,F,F,T,T,F,T,F,T,F
20,5,16,10,5,11,2,5,1,20,0,0,F,F,F,T,T,F,F,T,T,T,T,T,T
41,5,12,9,7,5,3,5,2,40,914,0,F,F,F,T,T,F,F,F,F,F,T,T,F
29,5,16,10,3,9,6,1,1,40,0,1,T,T,T,T,T,T,T,T,T,T,F,F,T
40,5,10,13,3,5,1,5,2,50,0,1,T,T,T,F,F,T,F,F,T,T,F,T,F
61,5,12,9,7,5,2,5,1,40,0,0,T,T,T,F,T,T,F,F,T,F,T,T,T
25,5,2,7,5,4,2,5,2,40,0,0,F,F,F,F,F,T,T,F,F,F,F,T,F
26,5,12,9,3,8,1,5,2,40,0,1,T,T,T,T,T,F,F,F,T,T,F,T,F
43,5,10,13,5,2,2,5,1,40,0,0,T,T,T,T,F,T,T,T,F,T,F,F,F
17,5,6,4,5,4,2,5,2,45,0,0,F,F,F,T,T,F,F,T,T,T,T,T,F
43,3,13,14,1,11,5,3,1,40,9562,0,F,F,F,F,F,T,F,F,T,F,T,F,T
73,5,12,9,3,8,1,5,2,40,3471,1,F,F,F,T,T,F,F,F,T,T,F,F,F
46,3,16,10,1,8,4,5,1,40,0,0,F,F,F,T,F,F,T,F,T,T,T,F,T
19,5,16,10,5,9,4,5,2,20,0,0,T,T,T,F,T,F,F,F,F,T,F,T,F
37,5,12,9,1,8,2,5,2,40,0,0,F,F,F,F,T,F,T,T,F,T,T,T,T
26,5,16,10,3,2,1,5,2,40,0,1,F,F,F,F,T,F,F,F,F,F,F,T,F
47,5,12,9,1,13,4,5,2,40,-1876,0,T,T,T,T,F,F,T,T,F,F,F,T,F
47,3,13,14,5,11,2,5,2,40,0,0,F,F,F,T,F,F,F,F,F,F,T,T,F
29,5,10,13,5,11,2,5,2,40,0,0,T,T,T,F,F,F,T,F,T,T,F,T,T
29,5,12,9,5,2,2,5,1,40,0,0,T,T,T,T,T,F,F,F,T,F,T,F,F
33,5,10,13,3,5,4,5,2,55,0,0,F,F,F,T,F,T,F,F,T,F,T,T,T
20,5,12,9,5,15,3,5,2,40,0,0,T,T,T,T,T,T,F,F,T,F,T,F,F
28,5,1,6,3,4,6,4,1,48,0,1,F,F,F,T,T,T,T,F,F,T,F,T,F
26,5,10,13,5,11,2,5,2,45,0,0,T,T,T,T,F,T,T,T,T,T,F,T,F
41,8,13,14,3,11,1,5,2,40,0,1,T,T,T,F,T,F,F,T,T,F,T,F,T
67,1,6,4,3,1,1,5,2,40,0,1,F,F,F,F,F,T,F,F,F,T,F,F,F
43,5,10,13,3,13,1,5,2,50,0,1,F,F,F,F,F,F,T,F,F,F,T,T,F
35,5,7,5,3,7,1,5,2,46,0,1,T,T,T,T,T,F,T,F,T,T,F,F,T
18,5,3,8,5,9,4,5,1,25,0,0,F,F,F,F,F,T,F,F,F,T,T,F,T
55,8,16,10,1,2,2,5,2,40,0,0,T,T,T,T,F,F,F,T,F,F,F,F,F
44,5,12,9,1,8,4,3,1,40,0,0,T,T,T,F,T,T,T,T,F,F,T,T,T
64,5,12,9,7,10,2,5,1,15,0,0,T,T,T,F,T,F,F,F,F,F,F,T,T
34,7,9,11,3,4,1,5,2,75,0,1,F,F,F,T,T,F,F,T,F,F,F,T,T
38,5,16,10,3,13,1,5,2,60,0,1,F,F,F,T,F,T,F,F,F,F,T,T,F
25,5,12,9,5,9,4,5,1,8,0,0,T,T,T,F,T,T,T,F,F,T,F,F,T
21,5,16,10,5,15,4,3,2,40,0,0,F,F,F,T,T,T,F,F,T,F,T,F,T
37,5,4,2,3,9,1,5,2,53,0,1,T,T,T,F,T,F,T,T,F,T,T,T,F
39,5,16,10,1,13,5,5,1,40,0,0,T,T,T,F,T,F,T,T,F,F,T,T,T
34,5,16,10,1,2,2,5,1,50,0,0,T,T,T,T,T,T,F,F,T,T,F,T,T
23,5,10,13,5,5,2,5,1,45,0,0,F,F,F,T,T,F,T,F,T,F,T,F,T
54,5,16,10,3,4,1,5,2,40,0,1,F,F,F,F,F,F,T,F,F,T,T,T,T
49,6,13,14,6,5,2,5,2,70,0,0,F,F,F,F,T,F,F,T,F,T,T,F,T
25,5,12,9,3,2,6,5,1,40,0,1,F,F,F,F,T,T,T,F,T,F,F,T,F
51,5,8,12,3,13,1,5,2,50,0,1,F,F,F,T,F,F,F,F,F,F,F,T,F
29,5,12,9,5,6,5,5,2,35,0,0,T,T,T,F,F,T,T,F,F,T,T,T,F
27,8,10,13,3,12,6,3,1,48,0,1,F,F,F,F,T,T,T,F,T,T,T,T,F
53,5,12,9,3,10,3,5,1,40,0,0,T,T,T,T,F,T,T,F,F,T,T,F,F
68,5,10,13,3,11,1,5,2,55,0,1,T,T,T,T,F,F,F,T,F,F,F,T,F
56,5,12,9,3,13,1,5,2,40,0,1,T,T,T,F,F,T,T,F,F,T,T,T,T
30,5,11,16,5,11,2,5,2,40,0,0,F,F,F,F,T,T,F,T,F,F,F,F,T
24,5,12,9,1,13,5,1,1,48,0,0,F,F,F,F,T,F,T,T,T,F,F,T,F
70,1,7,5,7,1,5,5,1,25,0,0,T,T,T,T,T,T,T,F,T,T,F,F,F
24,5,16,10,5,13,4,5,1,40,0,0,F,F,F,F,F,T,F,F,T,T,T,F,T
74,1,8,12,7,1,2,5,1,20,0,0,T,T,T,T,F,F,T,F,T,F,F,T,T
23,1,16,10,5,1,2,5,1,25,0,0,T,T,T,F,T,F,F,T,F,F,F,T,F
41,3,13,14,3,5,1,5,2,55,0,1,F,F,F,T,T,F,F,T,T,F,T,F,T
45,5,12,9,5,13,4,5,1,19,0,0,T,T,T,F,T,F,T,T,T,T,T,T,T
35,5,12,9,3,8,1,5,2,40,0,1,T,T,T,F,T,T,F,T,F,F,T,F,T
21,5,12,9,5,7,2,5,2,40,0,0,F,F,F,T,T,T,T,T,F,T,T,T,T
45,5,2,7,6,2,5,3,1,25,0,0,T,T,T,F,T,T,F,T,F,F,F,F,T
